point_id,timestamp,latitude,longitude,true_speed_ms,true_dir_deg,wind_category,filename
53.0,2024-07-28T01:00,20.3684,70.8421,2.1,257,Medium,SAR_p53.0_20240728T0100.tif
88.0,2024-08-02T01:00,20.7368,69.6579,2.24,240,Medium,SAR_p88.0_20240802T0100.tif
126.0,2023-06-14T01:00,21.2895,68.0,7.02,205,High,SAR_p126.0_20230614T0100.tif
17.0,2023-06-11T01:00,20.0,71.7895,1.68,153,Medium,SAR_p17.0_20230611T0100.tif
85.0,2024-08-02T01:00,20.7368,68.9474,2.14,240,Medium,SAR_p85.0_20240802T0100.tif
20.0,2024-08-28T01:00,20.0,72.5,2.78,226,Medium,SAR_p20.0_20240828T0100.tif
157.0,2023-08-08T01:00,21.8421,68.9474,2.18,239,Medium,SAR_p157.0_20230808T0100.tif
139.0,2023-07-27T01:00,21.4737,68.7105,1.58,259,Medium,SAR_p139.0_20230727T0100.tif
8.0,2024-07-28T01:00,20.0,69.6579,2.58,258,Medium,SAR_p8.0_20240728T0100.tif
58.0,2024-07-23T01:00,20.3684,72.0263,1.56,248,Medium,SAR_p58.0_20240723T0100.tif
203.0,2024-08-31T01:00,23.5,68.0,1.74,162,Medium,SAR_p203.0_20240831T0100.tif
81.0,2024-07-21T01:00,20.7368,68.0,1.68,261,Medium,SAR_p81.0_20240721T0100.tif
133.0,2024-08-02T01:00,21.2895,69.6579,1.66,241,Medium,SAR_p133.0_20240802T0100.tif
13.0,2024-07-04T01:00,20.0,70.8421,2.3,248,Medium,SAR_p13.0_20240704T0100.tif
166.0,2024-08-26T01:00,22.2105,68.2368,2.02,266,Medium,SAR_p166.0_20240826T0100.tif
166.0,2023-08-08T01:00,22.2105,68.2368,2.32,239,Medium,SAR_p166.0_20230808T0100.tif
165.0,2023-08-08T01:00,22.2105,68.0,2.26,238,Medium,SAR_p165.0_20230808T0100.tif
202.0,2024-07-23T14:00,23.3158,68.4737,1.74,253,Medium,SAR_p202.0_20240723T1400.tif
107.0,2023-06-16T01:00,20.9211,69.8947,4.26,226,High,SAR_p107.0_20230616T0100.tif
161.0,2023-08-08T01:00,22.0263,68.2368,2.5,239,Medium,SAR_p161.0_20230808T0100.tif
107.0,2023-08-08T01:00,20.9211,69.8947,1.96,242,Medium,SAR_p107.0_20230808T0100.tif
12.0,2024-07-04T01:00,20.0,70.6053,2.2,247,Medium,SAR_p12.0_20240704T0100.tif
78.0,2024-08-28T01:00,20.5526,72.0263,2.88,230,Medium,SAR_p78.0_20240828T0100.tif
103.0,2023-08-08T01:00,20.9211,68.9474,2.46,241,Medium,SAR_p103.0_20230808T0100.tif
116.0,2023-08-08T01:00,21.1053,68.4737,2.54,238,Medium,SAR_p116.0_20230808T0100.tif
139.0,2024-07-21T01:00,21.4737,68.7105,1.64,258,Medium,SAR_p139.0_20240721T0100.tif
155.0,2023-08-08T01:00,21.8421,68.4737,2.38,238,Medium,SAR_p155.0_20230808T0100.tif
37.0,2024-08-28T01:00,20.1842,71.7895,3.74,241,High,SAR_p37.0_20240828T0100.tif
15.0,2024-07-04T01:00,20.0,71.3158,2.08,248,Medium,SAR_p15.0_20240704T0100.tif
51.0,2023-06-16T01:00,20.3684,70.3684,4.06,223,High,SAR_p51.0_20230616T0100.tif
119.0,2024-08-26T01:00,21.1053,69.1842,2.38,269,Medium,SAR_p119.0_20240826T0100.tif
201.0,2024-07-26T01:00,23.3158,68.2368,1.82,245,Medium,SAR_p201.0_20240726T0100.tif
95.0,2024-08-28T01:00,20.7368,71.7895,3.4,234,High,SAR_p95.0_20240828T0100.tif
117.0,2024-08-02T01:00,21.1053,68.7105,2.16,236,Medium,SAR_p117.0_20240802T0100.tif
165.0,2024-08-26T01:00,22.2105,68.0,1.98,265,Medium,SAR_p165.0_20240826T0100.tif
204.0,2023-08-01T01:00,23.5,68.2368,1.58,244,Medium,SAR_p204.0_20230801T0100.tif
81.0,2023-08-08T01:00,20.7368,68.0,2.52,238,Medium,SAR_p81.0_20230808T0100.tif
35.0,2023-06-16T01:00,20.1842,71.3158,3.6,221,High,SAR_p35.0_20230616T0100.tif
67.0,2024-08-02T01:00,20.5526,69.4211,2.32,241,Medium,SAR_p67.0_20240802T0100.tif
106.0,2023-07-27T01:00,20.9211,69.6579,1.58,266,Medium,SAR_p106.0_20230727T0100.tif
106.0,2023-08-08T01:00,20.9211,69.6579,2.24,242,Medium,SAR_p106.0_20230808T0100.tif
99.0,2024-07-21T01:00,20.9211,68.0,1.6,261,Medium,SAR_p99.0_20240721T0100.tif
97.0,2024-07-23T01:00,20.7368,72.2632,1.62,249,Medium,SAR_p97.0_20240723T0100.tif
105.0,2024-08-02T01:00,20.9211,69.4211,1.96,240,Medium,SAR_p105.0_20240802T0100.tif
12.0,2023-06-16T01:00,20.0,70.6053,4.04,227,High,SAR_p12.0_20230616T0100.tif
55.0,2024-07-04T01:00,20.3684,71.3158,2.08,247,Medium,SAR_p55.0_20240704T0100.tif
111.0,2024-06-29T01:00,20.9211,72.0263,1.76,220,Medium,SAR_p111.0_20240629T0100.tif
147.0,2023-07-27T01:00,21.6579,68.4737,1.54,259,Medium,SAR_p147.0_20230727T0100.tif
14.0,2024-07-28T01:00,20.0,71.0789,2.12,257,Medium,SAR_p14.0_20240728T0100.tif
73.0,2024-07-28T01:00,20.5526,70.8421,1.84,255,Medium,SAR_p73.0_20240728T0100.tif
89.0,2024-08-02T01:00,20.7368,69.8947,2.14,240,Medium,SAR_p89.0_20240802T0100.tif
38.0,2024-07-23T01:00,20.1842,72.0263,1.56,248,Medium,SAR_p38.0_20240723T0100.tif
105.0,2023-08-08T01:00,20.9211,69.4211,2.2,241,Medium,SAR_p105.0_20230808T0100.tif
203.0,2023-08-13T01:00,23.5,68.0,2.12,254,Medium,SAR_p203.0_20230813T0100.tif
18.0,2023-06-11T01:00,20.0,72.0263,1.74,159,Medium,SAR_p18.0_20230611T0100.tif
198.0,2024-08-28T14:00,23.1316,68.2368,1.74,301,Medium,SAR_p198.0_20240828T1400.tif
161.0,2024-08-02T01:00,22.0263,68.2368,1.86,242,Medium,SAR_p161.0_20240802T0100.tif
85.0,2023-08-08T01:00,20.7368,68.9474,2.46,240,Medium,SAR_p85.0_20230808T0100.tif
13.0,2023-06-16T01:00,20.0,70.8421,3.98,226,High,SAR_p13.0_20230616T0100.tif
155.0,2024-08-26T01:00,21.8421,68.4737,2.14,265,Medium,SAR_p155.0_20240826T0100.tif
203.0,2023-08-01T01:00,23.5,68.0,1.52,246,Medium,SAR_p203.0_20230801T0100.tif
68.0,2023-08-08T01:00,20.5526,69.6579,2.1,241,Medium,SAR_p68.0_20230808T0100.tif
56.0,2023-06-16T01:00,20.3684,71.5526,3.84,219,High,SAR_p56.0_20230616T0100.tif
170.0,2024-08-26T01:00,22.3947,68.0,1.94,266,Medium,SAR_p170.0_20240826T0100.tif
136.0,2024-08-02T01:00,21.4737,68.0,2.02,239,Medium,SAR_p136.0_20240802T0100.tif
176.0,2024-08-26T01:00,22.5789,68.2368,1.94,267,Medium,SAR_p176.0_20240826T0100.tif
37.0,2023-07-29T01:00,20.1842,71.7895,1.6,254,Medium,SAR_p37.0_20230729T0100.tif
83.0,2023-08-08T01:00,20.7368,68.4737,2.42,239,Medium,SAR_p83.0_20230808T0100.tif
185.0,2024-08-26T01:00,22.7632,68.0,1.8,267,Medium,SAR_p185.0_20240826T0100.tif
201.0,2023-06-14T01:00,23.3158,68.2368,2.34,156,Medium,SAR_p201.0_20230614T0100.tif
100.0,2023-08-08T01:00,20.9211,68.2368,2.52,238,Medium,SAR_p100.0_20230808T0100.tif
136.0,2024-07-21T01:00,21.4737,68.0,1.64,259,Medium,SAR_p136.0_20240721T0100.tif
177.0,2024-08-26T01:00,22.5789,68.4737,2.0,267,Medium,SAR_p177.0_20240826T0100.tif
120.0,2024-08-26T01:00,21.1053,69.4211,2.44,268,Medium,SAR_p120.0_20240826T0100.tif
66.0,2024-08-26T01:00,20.5526,69.1842,2.56,262,Medium,SAR_p66.0_20240826T0100.tif
147.0,2024-07-21T01:00,21.6579,68.4737,1.66,257,Medium,SAR_p147.0_20240721T0100.tif
136.0,2023-06-14T01:00,21.4737,68.0,6.92,203,High,SAR_p136.0_20230614T0100.tif
201.0,2023-08-08T01:00,23.3158,68.2368,1.9,237,Medium,SAR_p201.0_20230808T0100.tif
11.0,2023-06-16T01:00,20.0,70.3684,3.94,227,High,SAR_p11.0_20230616T0100.tif
17.0,2024-06-29T01:00,20.0,71.7895,2.06,222,Medium,SAR_p17.0_20240629T0100.tif
113.0,2024-06-29T01:00,20.9211,72.5,1.62,220,Medium,SAR_p113.0_20240629T0100.tif
16.0,2024-07-28T01:00,20.0,71.5526,1.68,258,Medium,SAR_p16.0_20240728T0100.tif
132.0,2024-08-02T01:00,21.2895,69.4211,1.78,240,Medium,SAR_p132.0_20240802T0100.tif
57.0,2024-06-29T01:00,20.3684,71.7895,2.32,222,Medium,SAR_p57.0_20240629T0100.tif
91.0,2024-07-04T01:00,20.7368,70.3684,1.66,249,Medium,SAR_p91.0_20240704T0100.tif
71.0,2023-06-16T01:00,20.5526,70.3684,3.96,224,High,SAR_p71.0_20230616T0100.tif
82.0,2023-12-18T01:00,20.7368,68.2368,1.52,47,Medium,SAR_p82.0_20231218T0100.tif
17.0,2024-07-23T01:00,20.0,71.7895,1.84,251,Medium,SAR_p17.0_20240723T0100.tif
37.0,2024-07-23T01:00,20.1842,71.7895,1.78,247,Medium,SAR_p37.0_20240723T0100.tif
57.0,2024-07-23T01:00,20.3684,71.7895,1.76,247,Medium,SAR_p57.0_20240723T0100.tif
70.0,2023-06-16T01:00,20.5526,70.1316,4.36,228,High,SAR_p70.0_20230616T0100.tif
130.0,2023-07-27T01:00,21.2895,68.9474,1.62,259,Medium,SAR_p130.0_20230727T0100.tif
69.0,2024-07-28T01:00,20.5526,69.8947,2.04,255,Medium,SAR_p69.0_20240728T0100.tif
130.0,2024-07-21T01:00,21.2895,68.9474,1.58,256,Medium,SAR_p130.0_20240721T0100.tif
65.0,2023-07-27T01:00,20.5526,68.9474,1.84,260,Medium,SAR_p65.0_20230727T0100.tif
170.0,2023-06-14T01:00,22.3947,68.0,4.9,178,High,SAR_p170.0_20230614T0100.tif
79.0,2024-08-28T01:00,20.5526,72.2632,2.74,227,Medium,SAR_p79.0_20240828T0100.tif
89.0,2024-07-04T01:00,20.7368,69.8947,1.92,249,Medium,SAR_p89.0_20240704T0100.tif
122.0,2024-08-02T01:00,21.1053,69.8947,1.52,243,Medium,SAR_p122.0_20240802T0100.tif
77.0,2023-07-10T01:00,20.5526,71.7895,1.54,244,Medium,SAR_p77.0_20230710T0100.tif
89.0,2024-07-28T01:00,20.7368,69.8947,1.94,255,Medium,SAR_p89.0_20240728T0100.tif
111.0,2024-08-28T01:00,20.9211,72.0263,3.06,225,High,SAR_p111.0_20240828T0100.tif
148.0,2023-08-08T01:00,21.6579,68.7105,2.54,238,Medium,SAR_p148.0_20230808T0100.tif
202.0,2023-08-08T01:00,23.3158,68.4737,2.06,237,Medium,SAR_p202.0_20230808T0100.tif
171.0,2023-08-08T01:00,22.3947,68.2368,2.32,239,Medium,SAR_p171.0_20230808T0100.tif
195.0,2024-08-26T01:00,22.9474,68.4737,1.68,268,Medium,SAR_p195.0_20240826T0100.tif
138.0,2024-08-02T01:00,21.4737,68.4737,2.04,237,Medium,SAR_p138.0_20240802T0100.tif
58.0,2023-06-11T01:00,20.3684,72.0263,1.58,160,Medium,SAR_p58.0_20230611T0100.tif
77.0,2024-07-04T01:00,20.5526,71.7895,1.84,245,Medium,SAR_p77.0_20240704T0100.tif
194.0,2024-07-23T14:00,22.9474,68.2368,1.84,246,Medium,SAR_p194.0_20240723T1400.tif
194.0,2023-07-29T14:00,22.9474,68.2368,1.84,240,Medium,SAR_p194.0_20230729T1400.tif
197.0,2024-08-31T01:00,23.1316,68.0,1.56,170,Medium,SAR_p197.0_20240831T0100.tif
172.0,2023-08-08T01:00,22.3947,68.4737,2.3,238,Medium,SAR_p172.0_20230808T0100.tif
54.0,2024-07-28T01:00,20.3684,71.0789,1.92,258,Medium,SAR_p54.0_20240728T0100.tif
201.0,2024-08-28T14:00,23.3158,68.2368,1.8,300,Medium,SAR_p201.0_20240828T1400.tif
86.0,2024-08-02T01:00,20.7368,69.1842,2.28,241,Medium,SAR_p86.0_20240802T0100.tif
86.0,2023-08-08T01:00,20.7368,69.1842,2.44,241,Medium,SAR_p86.0_20230808T0100.tif
139.0,2024-08-02T01:00,21.4737,68.7105,1.92,237,Medium,SAR_p139.0_20240802T0100.tif
95.0,2024-07-23T01:00,20.7368,71.7895,1.72,242,Medium,SAR_p95.0_20240723T0100.tif
161.0,2024-08-26T01:00,22.0263,68.2368,2.02,265,Medium,SAR_p161.0_20240826T0100.tif
196.0,2024-08-28T14:00,22.9474,68.7105,1.72,299,Medium,SAR_p196.0_20240828T1400.tif
115.0,2024-08-02T01:00,21.1053,68.2368,1.96,234,Medium,SAR_p115.0_20240802T0100.tif
104.0,2024-08-02T01:00,20.9211,69.1842,1.92,239,Medium,SAR_p104.0_20240802T0100.tif
69.0,2024-07-04T01:00,20.5526,69.8947,2.12,248,Medium,SAR_p69.0_20240704T0100.tif
83.0,2024-08-02T01:00,20.7368,68.4737,2.08,241,Medium,SAR_p83.0_20240802T0100.tif
194.0,2024-08-28T14:00,22.9474,68.2368,1.82,295,Medium,SAR_p194.0_20240828T1400.tif
69.0,2023-08-08T01:00,20.5526,69.8947,2.18,242,Medium,SAR_p69.0_20230808T0100.tif
20.0,2024-06-29T01:00,20.0,72.5,2.0,219,Medium,SAR_p20.0_20240629T0100.tif
121.0,2024-08-26T01:00,21.1053,69.6579,2.52,268,Medium,SAR_p121.0_20240826T0100.tif
146.0,2024-07-21T01:00,21.6579,68.2368,1.6,258,Medium,SAR_p146.0_20240721T0100.tif
51.0,2024-07-28T01:00,20.3684,70.3684,2.12,255,Medium,SAR_p51.0_20240728T0100.tif
34.0,2023-06-16T01:00,20.1842,71.0789,4.16,227,High,SAR_p34.0_20230616T0100.tif
15.0,2023-06-16T01:00,20.0,71.3158,3.32,216,High,SAR_p15.0_20230616T0100.tif
131.0,2024-08-26T01:00,21.2895,69.1842,2.36,267,Medium,SAR_p131.0_20240826T0100.tif
198.0,2023-07-29T14:00,23.1316,68.2368,1.8,238,Medium,SAR_p198.0_20230729T1400.tif
143.0,2024-08-26T01:00,21.4737,69.6579,2.28,265,Medium,SAR_p143.0_20240826T0100.tif
126.0,2023-08-08T01:00,21.2895,68.0,2.52,237,Medium,SAR_p126.0_20230808T0100.tif
16.0,2024-08-28T01:00,20.0,71.5526,3.66,241,High,SAR_p16.0_20240828T0100.tif
55.0,2023-06-16T01:00,20.3684,71.3158,3.7,221,High,SAR_p55.0_20230616T0100.tif
195.0,2024-08-28T14:00,22.9474,68.4737,1.88,295,Medium,SAR_p195.0_20240828T1400.tif
9.0,2023-07-22T01:00,20.0,69.8947,1.62,268,Medium,SAR_p9.0_20230722T0100.tif
120.0,2024-08-02T01:00,21.1053,69.4211,1.82,240,Medium,SAR_p120.0_20240802T0100.tif
96.0,2023-06-11T01:00,20.7368,72.0263,1.56,167,Medium,SAR_p96.0_20230611T0100.tif
79.0,2024-07-23T01:00,20.5526,72.2632,1.68,249,Medium,SAR_p79.0_20240723T0100.tif
95.0,2023-06-16T01:00,20.7368,71.7895,3.46,211,High,SAR_p95.0_20230616T0100.tif
154.0,2024-08-26T01:00,21.8421,68.2368,2.04,266,Medium,SAR_p154.0_20240826T0100.tif
19.0,2023-06-11T01:00,20.0,72.2632,1.7,164,Medium,SAR_p19.0_20230611T0100.tif
40.0,2024-08-28T01:00,20.1842,72.5,2.66,226,Medium,SAR_p40.0_20240828T0100.tif
16.0,2023-06-11T01:00,20.0,71.5526,1.62,150,Medium,SAR_p16.0_20230611T0100.tif
19.0,2024-06-29T01:00,20.0,72.2632,2.1,219,Medium,SAR_p19.0_20240629T0100.tif
127.0,2023-07-27T01:00,21.2895,68.2368,1.72,255,Medium,SAR_p127.0_20230727T0100.tif
126.0,2024-07-21T01:00,21.2895,68.0,1.66,259,Medium,SAR_p126.0_20240721T0100.tif
202.0,2024-07-02T01:00,23.3158,68.4737,1.7,246,Medium,SAR_p202.0_20240702T0100.tif
30.0,2024-07-04T01:00,20.1842,70.1316,2.1,249,Medium,SAR_p30.0_20240704T0100.tif
124.0,2024-06-29T01:00,21.1053,72.2632,1.56,220,Medium,SAR_p124.0_20240629T0100.tif
95.0,2024-06-29T01:00,20.7368,71.7895,2.0,219,Medium,SAR_p95.0_20240629T0100.tif
87.0,2024-08-02T01:00,20.7368,69.4211,2.3,240,Medium,SAR_p87.0_20240802T0100.tif
17.0,2024-07-28T01:00,20.0,71.7895,1.68,258,Medium,SAR_p17.0_20240728T0100.tif
151.0,2024-08-26T01:00,21.6579,69.4211,2.06,268,Medium,SAR_p151.0_20240826T0100.tif
35.0,2024-07-28T01:00,20.1842,71.3158,1.68,259,Medium,SAR_p35.0_20240728T0100.tif
96.0,2024-07-23T01:00,20.7368,72.0263,1.8,245,Medium,SAR_p96.0_20240723T0100.tif
51.0,2024-07-04T01:00,20.3684,70.3684,1.98,250,Medium,SAR_p51.0_20240704T0100.tif
84.0,2024-08-02T01:00,20.7368,68.7105,2.02,241,Medium,SAR_p84.0_20240802T0100.tif
48.0,2024-07-28T01:00,20.3684,69.6579,2.18,253,Medium,SAR_p48.0_20240728T0100.tif
33.0,2023-06-16T01:00,20.1842,70.8421,4.26,227,High,SAR_p33.0_20230616T0100.tif
175.0,2023-06-14T01:00,22.5789,68.0,3.94,165,High,SAR_p175.0_20230614T0100.tif
198.0,2024-08-26T01:00,23.1316,68.2368,1.66,270,Medium,SAR_p198.0_20240826T0100.tif
75.0,2023-06-16T01:00,20.5526,71.3158,3.34,220,High,SAR_p75.0_20230616T0100.tif
36.0,2023-06-16T01:00,20.1842,71.5526,3.62,218,High,SAR_p36.0_20230616T0100.tif
165.0,2023-06-14T01:00,22.2105,68.0,5.6,183,High,SAR_p165.0_20230614T0100.tif
75.0,2024-07-04T01:00,20.5526,71.3158,1.78,245,Medium,SAR_p75.0_20240704T0100.tif
32.0,2024-07-28T01:00,20.1842,70.6053,2.16,257,Medium,SAR_p32.0_20240728T0100.tif
65.0,2024-08-26T01:00,20.5526,68.9474,2.42,265,Medium,SAR_p65.0_20240826T0100.tif
198.0,2023-08-13T01:00,23.1316,68.2368,1.98,249,Medium,SAR_p198.0_20230813T0100.tif
38.0,2023-07-29T01:00,20.1842,72.0263,1.56,255,Medium,SAR_p38.0_20230729T0100.tif
193.0,2023-08-08T01:00,22.9474,68.0,1.88,239,Medium,SAR_p193.0_20230808T0100.tif
99.0,2023-07-27T01:00,20.9211,68.0,1.68,255,Medium,SAR_p99.0_20230727T0100.tif
107.0,2024-08-26T01:00,20.9211,69.8947,2.48,268,Medium,SAR_p107.0_20240826T0100.tif
201.0,2023-07-29T14:00,23.3158,68.2368,1.82,239,Medium,SAR_p201.0_20230729T1400.tif
185.0,2024-07-23T14:00,22.7632,68.0,1.84,247,Medium,SAR_p185.0_20240723T1400.tif
126.0,2024-08-26T01:00,21.2895,68.0,2.1,265,Medium,SAR_p126.0_20240826T0100.tif
185.0,2023-06-14T01:00,22.7632,68.0,4.02,166,High,SAR_p185.0_20230614T0100.tif
57.0,2024-08-28T01:00,20.3684,71.7895,3.78,241,High,SAR_p57.0_20240828T0100.tif
8.0,2023-06-16T01:00,20.0,69.6579,3.82,228,High,SAR_p8.0_20230616T0100.tif
117.0,2024-08-26T01:00,21.1053,68.7105,2.28,268,Medium,SAR_p117.0_20240826T0100.tif
114.0,2023-08-08T01:00,21.1053,68.0,2.5,237,Medium,SAR_p114.0_20230808T0100.tif
145.0,2023-06-14T01:00,21.6579,68.0,6.66,198,High,SAR_p145.0_20230614T0100.tif
127.0,2024-08-02T01:00,21.2895,68.2368,2.04,235,Medium,SAR_p127.0_20240802T0100.tif
88.0,2024-07-28T01:00,20.7368,69.6579,1.92,254,Medium,SAR_p88.0_20240728T0100.tif
10.0,2024-07-04T01:00,20.0,70.1316,2.44,247,Medium,SAR_p10.0_20240704T0100.tif
83.0,2024-08-26T01:00,20.7368,68.4737,2.28,264,Medium,SAR_p83.0_20240826T0100.tif
11.0,2024-07-04T01:00,20.0,70.3684,2.14,249,Medium,SAR_p11.0_20240704T0100.tif
76.0,2023-06-16T01:00,20.5526,71.5526,3.72,217,High,SAR_p76.0_20230616T0100.tif
134.0,2023-06-11T01:00,21.2895,72.2632,1.54,180,Medium,SAR_p134.0_20230611T0100.tif
145.0,2024-08-02T01:00,21.6579,68.0,2.12,241,Medium,SAR_p145.0_20240802T0100.tif
99.0,2024-08-02T01:00,20.9211,68.0,1.98,239,Medium,SAR_p99.0_20240802T0100.tif
109.0,2023-06-16T01:00,20.9211,71.5526,2.22,207,Medium,SAR_p109.0_20230616T0100.tif
68.0,2024-07-28T01:00,20.5526,69.6579,2.12,254,Medium,SAR_p68.0_20240728T0100.tif
122.0,2023-06-16T01:00,21.1053,69.8947,4.14,227,High,SAR_p122.0_20230616T0100.tif
152.0,2024-08-28T01:00,21.6579,72.5,1.9,202,Medium,SAR_p152.0_20240828T0100.tif
82.0,2023-08-08T01:00,20.7368,68.2368,2.58,239,Medium,SAR_p82.0_20230808T0100.tif
37.0,2023-06-16T01:00,20.1842,71.7895,3.48,215,High,SAR_p37.0_20230616T0100.tif
84.0,2023-08-08T01:00,20.7368,68.7105,2.48,239,Medium,SAR_p84.0_20230808T0100.tif
128.0,2024-08-02T01:00,21.2895,68.4737,2.16,235,Medium,SAR_p128.0_20240802T0100.tif
94.0,2023-06-16T01:00,20.7368,71.5526,3.18,211,High,SAR_p94.0_20230616T0100.tif
160.0,2024-08-02T01:00,22.0263,68.0,1.9,242,Medium,SAR_p160.0_20240802T0100.tif
200.0,2024-07-23T14:00,23.3158,68.0,1.72,253,Medium,SAR_p200.0_20240723T1400.tif
199.0,2024-08-26T01:00,23.1316,68.4737,1.72,271,Medium,SAR_p199.0_20240826T0100.tif
86.0,2023-07-27T01:00,20.7368,69.1842,1.8,262,Medium,SAR_p86.0_20230727T0100.tif
74.0,2024-07-28T01:00,20.5526,71.0789,1.78,255,Medium,SAR_p74.0_20240728T0100.tif
69.0,2023-07-27T01:00,20.5526,69.8947,1.88,265,Medium,SAR_p69.0_20230727T0100.tif
85.0,2024-08-26T01:00,20.7368,68.9474,2.42,265,Medium,SAR_p85.0_20240826T0100.tif
193.0,2023-06-14T01:00,22.9474,68.0,3.42,164,High,SAR_p193.0_20230614T0100.tif
69.0,2023-06-16T01:00,20.5526,69.8947,4.3,229,High,SAR_p69.0_20230616T0100.tif
199.0,2023-07-29T14:00,23.1316,68.4737,1.82,240,Medium,SAR_p199.0_20230729T1400.tif
186.0,2024-07-23T14:00,22.7632,68.2368,1.62,251,Medium,SAR_p186.0_20240723T1400.tif
20.0,2023-06-11T01:00,20.0,72.5,1.74,173,Medium,SAR_p20.0_20230611T0100.tif
90.0,2024-07-28T01:00,20.7368,70.1316,1.78,255,Medium,SAR_p90.0_20240728T0100.tif
99.0,2023-08-08T01:00,20.9211,68.0,2.52,237,Medium,SAR_p99.0_20230808T0100.tif
128.0,2023-08-08T01:00,21.2895,68.4737,2.52,239,Medium,SAR_p128.0_20230808T0100.tif
193.0,2024-08-26T01:00,22.9474,68.0,1.72,267,Medium,SAR_p193.0_20240826T0100.tif
204.0,2024-07-14T01:00,23.5,68.2368,1.52,255,Medium,SAR_p204.0_20240714T0100.tif
146.0,2024-08-02T01:00,21.6579,68.2368,1.92,241,Medium,SAR_p146.0_20240802T0100.tif
178.0,2024-08-26T01:00,22.5789,68.7105,1.56,267,Medium,SAR_p178.0_20240826T0100.tif
28.0,2023-07-22T01:00,20.1842,69.6579,1.62,270,Medium,SAR_p28.0_20230722T0100.tif
148.0,2024-07-21T01:00,21.6579,68.7105,1.54,258,Medium,SAR_p148.0_20240721T0100.tif
201.0,2023-08-13T01:00,23.3158,68.2368,2.08,251,Medium,SAR_p201.0_20230813T0100.tif
134.0,2024-08-28T01:00,21.2895,72.2632,2.24,210,Medium,SAR_p134.0_20240828T0100.tif
129.0,2024-08-02T01:00,21.2895,68.7105,2.12,236,Medium,SAR_p129.0_20240802T0100.tif
197.0,2024-07-23T14:00,23.1316,68.0,1.74,243,Medium,SAR_p197.0_20240723T1400.tif
186.0,2023-06-14T01:00,22.7632,68.2368,3.56,169,High,SAR_p186.0_20230614T0100.tif
129.0,2024-07-21T01:00,21.2895,68.7105,1.52,257,Medium,SAR_p129.0_20240721T0100.tif
199.0,2024-07-23T14:00,23.1316,68.4737,1.7,249,Medium,SAR_p199.0_20240723T1400.tif
16.0,2023-07-29T01:00,20.0,71.5526,1.66,255,Medium,SAR_p16.0_20230729T0100.tif
156.0,2024-08-02T01:00,21.8421,68.7105,1.68,242,Medium,SAR_p156.0_20240802T0100.tif
120.0,2023-07-27T01:00,21.1053,69.4211,1.6,262,Medium,SAR_p120.0_20230727T0100.tif
128.0,2024-08-26T01:00,21.2895,68.4737,2.2,268,Medium,SAR_p128.0_20240826T0100.tif
48.0,2024-07-04T01:00,20.3684,69.6579,2.02,247,Medium,SAR_p48.0_20240704T0100.tif
91.0,2023-06-16T01:00,20.7368,70.3684,3.96,226,High,SAR_p91.0_20230616T0100.tif
18.0,2023-07-29T01:00,20.0,72.0263,1.56,254,Medium,SAR_p18.0_20230729T0100.tif
144.0,2024-08-28T01:00,21.4737,72.5,2.3,212,Medium,SAR_p144.0_20240828T0100.tif
82.0,2024-08-26T01:00,20.7368,68.2368,2.2,265,Medium,SAR_p82.0_20240826T0100.tif
38.0,2024-08-28T01:00,20.1842,72.0263,3.12,231,High,SAR_p38.0_20240828T0100.tif
113.0,2023-06-11T01:00,20.9211,72.5,1.8,184,Medium,SAR_p113.0_20230611T0100.tif
57.0,2024-07-04T01:00,20.3684,71.7895,2.0,244,Medium,SAR_p57.0_20240704T0100.tif
29.0,2023-06-16T01:00,20.1842,69.8947,4.06,228,High,SAR_p29.0_20230616T0100.tif
17.0,2024-08-28T01:00,20.0,71.7895,3.66,240,High,SAR_p17.0_20240828T0100.tif
150.0,2024-08-26T01:00,21.6579,69.1842,2.26,268,Medium,SAR_p150.0_20240826T0100.tif
187.0,2024-08-26T01:00,22.7632,68.4737,1.8,268,Medium,SAR_p187.0_20240826T0100.tif
52.0,2023-06-16T01:00,20.3684,70.6053,4.2,226,High,SAR_p52.0_20230616T0100.tif
176.0,2024-08-02T01:00,22.5789,68.2368,1.64,245,Medium,SAR_p176.0_20240802T0100.tif
198.0,2024-07-02T01:00,23.1316,68.2368,1.78,244,Medium,SAR_p198.0_20240702T0100.tif
201.0,2024-07-23T14:00,23.3158,68.2368,1.74,254,Medium,SAR_p201.0_20240723T1400.tif
106.0,2024-07-28T01:00,20.9211,69.6579,1.68,254,Medium,SAR_p106.0_20240728T0100.tif
119.0,2023-08-08T01:00,21.1053,69.1842,2.42,241,Medium,SAR_p119.0_20230808T0100.tif
52.0,2024-07-28T01:00,20.3684,70.6053,2.12,257,Medium,SAR_p52.0_20240728T0100.tif
18.0,2024-06-29T01:00,20.0,72.0263,2.22,221,Medium,SAR_p18.0_20240629T0100.tif
141.0,2024-08-26T01:00,21.4737,69.1842,2.38,267,Medium,SAR_p141.0_20240826T0100.tif
78.0,2024-07-04T01:00,20.5526,72.0263,1.74,243,Medium,SAR_p78.0_20240704T0100.tif
8.0,2023-07-22T01:00,20.0,69.6579,1.74,266,Medium,SAR_p8.0_20230722T0100.tif
40.0,2024-06-29T01:00,20.1842,72.5,2.04,219,Medium,SAR_p40.0_20240629T0100.tif
